id_date,id_produit,id_client,id_region,id_livreur,quantite_vendue,montant_ht,montant_ttc,cout_livraison,delai_livraison_jours,remise_pct,statut_commande
20230801,14,2220,12,39,1,11739.15,14086.98,,,0.0,livré
20231007,8,2326,4,19,8,103154.4,123785.28,,,0.0,livré
20230325,7,34,12,26,8,84345.84,101215.01,,,0.0,livré
20240708,13,1927,1,40,8,33532.88,40239.46,,,0.0,livré
20240805,14,948,14,21,8,4249.52,5099.42,,,0.0,livré
20231026,17,844,11,43,3,38522.13,46226.56,,,0.0,livré
20241203,7,2795,2,33,2,1965.3,2358.36,,,0.0,annulé
20240412,16,1480,5,2,6,88184.34,105821.21,,,0.0,livré
20240110,8,375,1,19,2,28974.5,34769.4,,54.0,0.0,livré
20230306,3,1949,5,47,10,140861.6,169033.92,,,0.0,livré
20220126,18,490,3,3,9,105675.75,126810.9,,,0.0,annulé
20231004,17,962,7,4,5,69683.4,83620.08,,,0.0,livré
20230718,16,551,10,46,1,9919.15,11902.98,,,0.0,livré
20240215,1,1,6,40,8,6346.08,7615.3,,,0.0,livré
20231213,19,354,1,1,7,34926.36,41911.63,,19.0,0.0,livré
20220118,4,2645,13,4,4,51233.08,61479.7,,,0.0,livré
20240428,7,1560,12,8,6,17448.72,20938.46,,,0.0,livré
20221009,17,1359,2,11,2,19151.54,22981.85,,,0.0,livré
20240124,17,2842,8,38,7,39733.05,47679.66,,,0.0,livré
20241225,8,2603,14,7,7,75662.93,90795.52,,,0.0,annulé
20240216,1,863,13,49,6,47084.58,56501.5,,,0.0,livré
20230411,20,1100,7,1,7,35280.77,42336.92,,,0.0,livré
20220421,10,2381,1,19,2,15579.88,18695.86,,,0.0,en_cours
20241021,8,423,13,15,7,52812.76,63375.31,,,0.0,en_cours
20230624,15,1041,13,41,10,51853.2,62223.84,,,0.0,annulé
20241205,2,2290,9,38,1,3433.31,4119.97,,,0.0,livré
20220627,20,1340,10,18,3,1341.57,1609.88,,,0.0,livré
20231105,19,2251,10,21,7,50032.71,60039.25,,,0.0,livré
20230403,2,1038,14,45,2,27056.7,32468.04,,,0.0,en_cours
20221223,3,2691,9,9,6,2964.42,3557.3,,,0.0,livré
20241226,15,1754,6,47,9,49707.09,59648.51,,,0.0,livré
20220914,18,230,11,8,3,8646.3,10375.56,,,0.0,en_cours
20240510,16,1649,6,44,7,57449.07,68938.88,,,0.0,livré
20230116,8,1015,14,29,3,38382.57,46059.08,,,0.0,annulé
20230203,1,139,1,16,9,113550.39,136260.47,,,0.0,livré
20240228,8,1377,6,23,7,51488.85,61786.62,,,0.0,livré
20220320,13,1881,6,27,4,48400.08,58080.1,,,0.0,en_cours
20220313,2,2465,3,40,10,46559.9,55871.88,,,0.0,livré
20240816,8,100,6,36,3,27449.88,32939.86,,,0.0,livré
20230525,2,2693,4,2,9,91718.1,110061.72,,,0.0,livré
20220818,9,1851,8,37,4,40826.16,48991.39,,,0.0,livré
20230107,18,2430,5,34,10,83771.3,100525.56,,,0.0,livré
20220411,7,2830,14,38,10,132328.8,158794.56,,,0.0,retourné
20220531,10,1610,10,24,2,20004.6,24005.52,,,0.0,en_cours
20230712,9,40,6,41,5,49332.5,59199.0,,,0.0,annulé
20230423,2,2545,10,10,8,10637.12,12764.54,,,0.0,livré
20231208,11,1177,14,41,7,98487.41,118184.89,,,0.0,livré
20220305,19,2850,15,20,7,3510.36,4212.43,,,0.0,annulé
20220620,17,1995,8,7,8,106001.12,127201.34,,,0.0,livré
20240514,9,1252,13,23,4,40400.88,48481.06,,,0.0,livré
20240111,13,1666,3,28,10,108276.2,129931.44,,,0.0,livré
20220115,16,2691,2,24,8,7801.84,9362.21,,,0.0,retourné
20230618,8,226,4,43,2,17970.0,21564.0,,,0.0,annulé
20220430,5,973,8,20,1,4749.28,5699.14,,,0.0,en_cours
20220623,18,1901,10,20,4,12778.88,15334.66,,,0.0,livré
20230526,5,418,12,33,2,13744.76,16493.71,,,0.0,livré
20230226,12,1457,2,1,9,118151.37,141781.64,,,0.0,livré
20240928,6,1237,7,43,6,83921.7,100706.04,,,0.0,en_cours
20241105,10,614,14,19,8,113818.32,136581.98,,,0.0,retourné
20220618,6,912,3,9,5,65695.15,78834.18,,,0.0,livré
20241006,3,2391,1,32,1,8206.56,9847.87,,,0.0,livré
20241228,15,2341,12,42,9,69989.49,83987.39,,,0.0,livré
20241106,19,228,12,37,4,46528.68,55834.42,,,0.0,livré
20241111,2,1,15,1,6,10179.48,12215.38,,,0.0,annulé
20240802,20,624,6,25,3,32581.08,39097.3,,,0.0,retourné
20240807,8,1406,13,18,5,4418.95,5302.74,,,0.0,livré
20230727,10,149,7,43,2,29299.9,35159.88,,,0.0,retourné
20230526,18,1616,8,1,1,2808.3,3369.96,,,0.0,livré
20240114,12,2646,5,10,8,76066.8,91280.16,,,0.0,livré
20220510,10,1461,9,24,8,100738.96,120886.75,,,0.0,annulé
20230205,6,2637,4,29,10,82556.0,99067.2,,5.0,0.0,livré
20231102,3,1936,9,43,7,9941.54,11929.85,,,0.0,livré
20230721,3,1807,10,30,9,44064.27,52877.12,,,0.0,livré
20230114,9,1330,12,4,5,36268.15,43521.78,,,0.0,en_cours
20231003,9,1975,1,11,7,58949.73,70739.68,,,0.0,en_cours
20230726,4,1365,13,31,9,9869.76,11843.71,,,0.0,livré
20241216,13,1690,11,5,5,53120.3,63744.36,,,0.0,livré
20240808,8,1067,6,41,8,71911.92,86294.3,,,0.0,retourné
20230609,14,2206,4,4,6,65984.22,79181.06,,,0.0,livré
20220826,1,2290,9,1,3,4937.64,5925.17,,,0.0,livré
20230404,15,2259,6,36,3,14153.07,16983.68,,,0.0,livré
20231012,2,1396,14,47,5,23158.7,27790.44,,,0.0,en_cours
20231201,6,628,10,19,7,35691.39,42829.67,,,0.0,livré
20220525,1,995,7,1,2,4199.68,5039.62,,,0.0,retourné
20220404,11,2413,1,11,3,38728.08,46473.7,,,0.0,livré
20240115,13,535,15,46,4,18120.52,21744.62,,,0.0,livré
20230102,13,1812,15,33,6,18574.38,22289.26,,,0.0,livré
20240731,3,2736,14,47,5,53503.8,64204.56,,,0.0,livré
20230615,9,728,5,6,6,18326.94,21992.33,,,0.0,livré
20230304,8,1,4,42,3,40362.57,48435.08,,,0.0,en_cours
20240221,17,1189,8,34,8,85350.08,102420.1,,,0.0,en_cours
20240824,12,520,12,47,1,7847.85,9417.42,,,0.0,livré
20240720,6,575,14,7,1,2626.13,3151.36,,,0.0,en_cours
20220101,18,1965,11,46,10,11003.5,13204.2,,,0.0,livré
20230102,16,2234,8,12,2,23189.92,27827.9,,,0.0,en_cours
20220326,16,1834,9,18,4,33405.88,40087.06,,,0.0,livré
20230730,11,462,9,5,8,9499.12,11398.94,,,0.0,annulé
20230109,16,1698,14,7,2,9080.78,10896.94,,,0.0,en_cours
20240309,10,2064,7,21,4,24689.56,29627.47,,,0.0,en_cours
20240310,16,2270,11,29,6,54280.8,65136.96,,,0.0,livré
20240720,17,1873,4,34,6,57059.82,68471.78,,,0.0,en_cours
20231111,13,413,7,33,7,96583.69,115900.43,,,0.0,en_cours
20241017,7,1510,15,33,10,140050.8,168060.96,,,0.0,livré
20241105,8,2611,10,10,8,104061.04,124873.25,,,0.0,en_cours
20230710,2,1693,6,48,6,16087.08,19304.5,,,0.0,en_cours
20220901,2,1749,9,14,9,123259.23,147911.08,,31.0,0.0,retourné
20221001,16,1263,14,35,2,1500.54,1800.65,,,0.0,livré
20220509,6,1318,4,40,8,16340.8,19608.96,,,0.0,en_cours
20220612,12,371,10,44,6,79383.36,95260.03,,,0.0,en_cours
20220905,13,2629,1,20,3,19541.01,23449.21,,,0.0,annulé
20230301,10,393,2,39,9,49785.66,59742.79,,,0.0,livré
20240624,1,703,5,29,2,1623.5,1948.2,,,0.0,livré
20231103,4,771,13,45,9,70261.65,84313.98,,,0.0,livré
20240203,2,1702,10,11,7,59245.06,71094.07,,,0.0,livré
20231210,11,1513,10,37,7,55096.86,66116.23,,,0.0,livré
20220926,9,1354,11,51,7,83239.03,99886.84,,,0.0,annulé
20230710,19,2188,13,6,7,59387.93,71265.52,,,0.0,livré
20240207,4,384,1,32,6,54426.48,65311.78,,,0.0,livré
20241013,16,2017,11,9,9,123609.69,148331.63,,,0.0,livré
20221025,9,575,12,21,4,13113.44,15736.13,,,0.0,livré
20221103,17,773,7,45,6,10185.12,12222.14,,,0.0,en_cours
20231108,11,2606,6,15,1,10403.55,12484.26,,,0.0,livré
20230126,15,1027,13,7,3,41421.27,49705.52,,39.0,0.0,livré
20220925,8,1,12,30,2,12697.96,15237.55,,,0.0,annulé
20230901,14,291,8,8,1,9926.8,11912.16,,,0.0,livré
20241008,1,2441,5,32,1,8543.35,10252.02,,,0.0,en_cours
20220620,11,1836,10,27,3,11563.08,13875.7,,,0.0,retourné
20221111,1,1147,4,44,1,5899.08,7078.9,,,0.0,retourné
20240117,15,817,13,1,9,61765.74,74118.89,,,0.0,en_cours
20220514,20,2117,15,1,8,112756.72,135308.06,,,0.0,retourné
20240515,5,2137,8,17,7,57005.62,68406.74,,,0.0,livré
20240427,6,736,5,51,1,8884.42,10661.3,,,0.0,en_cours
20240612,4,524,6,6,5,37987.0,45584.4,,21.0,0.0,livré
20220827,8,1058,13,6,1,9191.67,11030.0,,,0.0,livré
20230516,8,1482,2,36,5,8362.85,10035.42,,,0.0,livré
20220729,19,249,15,45,2,17259.06,20710.87,,,0.0,annulé
20231012,1,2176,11,45,9,7054.38,8465.26,,,0.0,livré
20240220,4,307,15,42,5,37070.8,44484.96,,,0.0,en_cours
20230905,4,1779,1,14,4,28992.96,34791.55,,,0.0,annulé
20220104,9,1375,12,25,4,36116.68,43340.02,,,0.0,livré
20241126,5,236,12,49,10,72615.9,87139.08,,,0.0,en_cours
20220404,13,2669,9,15,10,11203.0,13443.6,,,0.0,livré
20220718,19,2461,15,10,6,84662.82,101595.38,,,0.0,annulé
20230419,13,2696,2,22,2,26478.38,31774.06,,,0.0,livré
20241126,19,1197,7,23,5,29866.35,35839.62,,,0.0,livré
20220604,13,2581,4,39,9,3463.11,4155.73,,,0.0,en_cours
20221222,19,1558,15,27,9,132844.14,159412.97,,,0.0,livré
20241014,3,2179,2,1,9,85687.83,102825.4,,,0.0,livré
20230312,4,1048,5,30,10,63278.6,75934.32,,,0.0,livré
20240817,9,2132,3,25,6,63505.8,76206.96,,,0.0,livré
20240203,18,2820,13,50,1,9125.21,10950.25,,,0.0,livré
20241210,7,2178,15,19,5,43258.45,51910.14,,,0.0,en_cours
20241116,19,1168,13,38,7,90237.0,108284.4,,,0.0,livré
20220606,19,1933,3,27,10,23283.8,27940.56,,3.0,0.0,livré
20220809,20,879,5,29,6,42331.98,50798.38,,,0.0,retourné
20230527,16,1670,15,41,8,70793.36,84952.03,,,0.0,livré
20241001,2,1,5,23,4,5004.72,6005.66,,,0.0,en_cours
20240904,7,408,14,8,8,76793.04,92151.65,,,0.0,livré
20220909,15,1060,4,17,2,6394.88,7673.86,,,0.0,livré
20240624,4,1157,8,29,5,65647.4,78776.88,,,0.0,livré
20220521,6,1440,7,51,4,33932.28,40718.74,,,0.0,livré
20231005,14,2298,13,20,3,40472.79,48567.35,,,0.0,livré
20220218,7,1029,6,28,1,2889.57,3467.48,,,0.0,en_cours
20241019,10,908,13,15,8,14140.24,16968.29,,,0.0,en_cours
20230525,11,185,9,25,5,4404.2,5285.04,,,0.0,livré
20231127,7,2069,1,4,3,39454.17,47345.0,,,0.0,livré
20240129,6,2197,9,39,10,5510.0,6612.0,,,0.0,livré
20240911,7,2499,15,39,2,27124.64,32549.57,,,0.0,retourné
20240127,6,202,11,34,5,36123.8,43348.56,,,0.0,livré
20241205,17,1627,4,1,6,38449.32,46139.18,,,0.0,livré
20230428,14,2152,1,22,4,10993.84,13192.61,,,0.0,en_cours
20230227,17,2238,8,9,10,61052.7,73263.24,,,0.0,livré
20240307,7,1676,6,9,6,17083.5,20500.2,,,0.0,livré
20230915,19,933,2,43,10,104312.9,125175.48,,,0.0,livré
20221017,1,2725,5,1,2,27883.8,33460.56,,,0.0,retourné
20240602,15,541,10,15,10,118484.5,142181.4,,,0.0,livré
20230711,18,1616,5,37,9,114729.03,137674.84,,,0.0,livré
20240831,1,286,7,14,7,90514.2,108617.04,,,0.0,livré
20240315,12,1913,1,1,2,12768.94,15322.73,,,0.0,en_cours
20221214,14,2766,3,1,4,5404.6,6485.52,,,0.0,livré
20220129,17,2238,5,2,10,24684.3,29621.16,,,0.0,livré
20230112,15,710,11,5,1,5141.16,6169.39,,,0.0,en_cours
20230330,20,2870,13,11,5,2726.1,3271.32,,,0.0,livré
20230104,13,368,10,45,3,30255.57,36306.68,,,0.0,livré
20241001,16,2367,14,6,8,38989.2,46787.04,,17.0,0.0,livré
20220730,18,2266,9,43,10,76459.8,91751.76,,,0.0,livré
20230119,15,1290,8,6,7,76303.01,91563.61,,,0.0,livré
20230424,7,1329,11,50,7,96054.49,115265.39,,,0.0,livré
20220929,3,2102,15,9,2,1118.28,1341.94,,,0.0,livré
20221116,17,1116,3,48,10,50404.1,60484.92,,10.0,0.0,livré
20230622,18,1,3,45,4,53289.8,63947.76,,38.0,0.0,retourné
20220513,4,2530,3,40,6,68597.88,82317.46,,,0.0,livré
20220205,8,676,5,45,2,3227.94,3873.53,,,0.0,livré
20230406,20,1211,12,50,7,1841.77,2210.12,,,0.0,livré
20240301,3,1718,6,50,2,19804.34,23765.21,,,0.0,livré
20230329,17,802,15,44,6,19945.32,23934.38,,,0.0,en_cours
20240522,17,2458,13,33,9,30194.37,36233.24,,,0.0,livré
20221211,12,139,6,2,8,7122.08,8546.5,,,0.0,livré
20220316,19,2131,7,45,1,6303.0,7563.6,,,0.0,en_cours
20240808,14,2774,15,22,8,66506.96,79808.35,,,0.0,livré
20220615,12,1412,12,30,5,50399.75,60479.7,,,0.0,annulé
20241002,16,476,3,1,8,74131.12,88957.34,,,0.0,retourné
20241215,19,1619,3,30,9,42320.88,50785.06,,,0.0,livré
20240704,12,2575,13,38,4,39409.56,47291.47,,,0.0,livré
20241126,6,689,6,5,9,25088.13,30105.76,,,0.0,livré
20220301,14,417,10,17,6,70916.16,85099.39,,,0.0,livré
20240122,7,2201,4,5,9,35741.43,42889.72,,,0.0,livré
20240513,2,1909,11,17,5,45631.5,54757.8,,,0.0,en_cours
20230103,15,2635,14,27,1,5761.62,6913.94,,,0.0,livré
20241012,2,1594,4,11,1,13205.15,15846.18,,,0.0,livré
20220505,10,2660,1,8,10,88423.9,106108.68,,,0.0,annulé
20220616,1,2325,6,22,9,18268.2,21921.84,,,0.0,retourné
20220914,4,2868,5,2,10,132066.5,158479.8,,,0.0,en_cours
20230305,11,313,10,11,4,24591.88,29510.26,,,0.0,livré
20221011,13,1331,7,26,2,14759.94,17711.93,,,0.0,livré
20220429,14,932,1,24,5,62553.7,75064.44,,,0.0,livré
20241227,9,408,3,44,10,96963.0,116355.6,,,0.0,livré
20231126,13,2472,14,23,6,6447.84,7737.41,,,0.0,retourné
20241030,1,344,4,47,3,10182.87,12219.44,,,0.0,livré
20240714,18,1097,2,41,2,5772.94,6927.53,,,0.0,livré
20221222,5,617,7,10,10,85702.8,102843.36,,,0.0,livré
20240628,7,2474,3,11,7,32105.36,38526.43,,,0.0,annulé
20220225,16,2509,15,27,3,41656.05,49987.26,,,0.0,retourné
20240729,6,1950,10,25,6,44585.34,53502.41,,,0.0,annulé
20220419,1,653,13,7,5,43153.45,51784.14,,,0.0,annulé
20230818,3,639,11,14,5,62958.9,75550.68,,,0.0,en_cours
20230521,12,1719,5,38,1,12530.77,15036.92,,,0.0,en_cours
20220404,9,1981,2,1,1,12732.39,15278.87,,,0.0,livré
20241129,18,2272,12,51,4,45069.96,54083.95,,,0.0,livré
20241117,5,2300,14,30,8,57826.8,69392.16,,,0.0,annulé
20241221,15,386,4,3,10,127506.7,153008.04,,,0.0,en_cours
20230712,9,2110,8,30,10,75622.5,90747.0,,,0.0,retourné
20230709,2,216,14,16,3,8444.73,10133.68,,39.0,0.0,livré
20220407,6,89,12,11,9,113097.51,135717.01,,,0.0,en_cours
20221222,10,1,13,39,4,47976.04,57571.25,,,0.0,retourné
20230516,1,690,6,47,9,20484.9,24581.88,,8.0,0.0,livré
20231118,7,1996,6,25,7,84851.48,101821.78,,,0.0,livré
20220529,14,319,9,48,10,50373.1,60447.72,,,0.0,livré
20221114,7,2271,8,1,9,130965.03,157158.04,,,0.0,livré
20240514,13,2603,11,5,5,51503.0,61803.6,,,0.0,livré
20240908,19,2101,3,23,8,100799.12,120958.94,,,0.0,livré
20220130,5,987,14,8,1,876.49,1051.79,,,0.0,livré
20230325,20,2794,4,21,5,34265.3,41118.36,,,0.0,en_cours
20221226,10,2122,7,32,1,3007.49,3608.99,,,0.0,livré
20240719,20,788,6,42,8,34136.24,40963.49,,,0.0,livré
20221118,3,125,3,20,5,42370.9,50845.08,,,0.0,livré
20240429,17,2313,10,9,8,91989.76,110387.71,,,0.0,livré
20240919,10,1927,3,13,6,53742.6,64491.12,,,0.0,retourné
20221123,17,1,10,38,4,41539.52,49847.42,,,0.0,en_cours
20240521,12,592,7,3,1,4132.62,4959.14,,,0.0,livré
20230513,1,1,9,23,3,14025.63,16830.76,,,0.0,livré
20220529,13,876,12,44,10,67414.7,80897.64,,,0.0,livré
20240121,6,2198,7,22,9,30564.09,36676.91,,,0.0,livré
20230912,4,2590,3,13,4,28178.32,33813.98,,,0.0,en_cours
20230114,9,1,14,25,7,91609.35,109931.22,,,0.0,en_cours
20231019,10,1594,5,23,6,23607.24,28328.69,,,0.0,livré
20220406,17,75,6,5,3,13412.28,16094.74,,8.0,0.0,livré
20220627,19,1209,2,1,8,68406.32,82087.58,,,0.0,livré
20221208,4,1876,11,3,3,1218.48,1462.18,,,0.0,livré
20240917,8,2438,4,33,10,19095.7,22914.84,,,0.0,en_cours
20230417,15,977,6,47,9,62878.14,75453.77,,,0.0,livré
20240428,17,1198,9,13,4,39238.96,47086.75,,,0.0,retourné
20240811,19,988,7,47,2,17545.58,21054.7,,,0.0,en_cours
20220702,11,1411,11,41,9,88223.22,105867.86,,37.0,0.0,livré
20241214,2,454,10,36,2,13082.86,15699.43,,,0.0,livré
20230408,13,2692,13,11,6,22079.1,26494.92,,,0.0,retourné
20230929,6,1624,8,23,7,71730.47,86076.56,,,0.0,livré
20240402,5,171,15,38,3,1912.65,2295.18,,,0.0,livré
20240128,7,1481,13,45,2,16786.42,20143.7,,,0.0,livré
20240307,11,1398,2,36,4,33190.12,39828.14,,,0.0,livré
20241023,12,1935,6,29,8,10747.6,12897.12,,,0.0,livré
20230603,4,1923,14,6,9,122970.87,147565.04,,,0.0,livré
20220328,17,530,9,37,3,20511.69,24614.03,,,0.0,livré
20230714,9,392,8,2,5,63070.05,75684.06,,,0.0,en_cours
20230303,11,1,3,2,10,77635.9,93163.08,,,0.0,livré
20230602,2,415,1,47,7,104025.11,124830.13,,,0.0,livré
20230324,1,1145,2,48,5,13424.5,16109.4,,55.0,0.0,livré
20240519,7,1807,11,50,8,92174.4,110609.28,,,0.0,livré
20240505,8,1768,14,1,7,15183.77,18220.52,,,0.0,livré
20220911,11,1136,5,7,4,53764.84,64517.81,,,0.0,en_cours
20220409,16,1021,5,46,7,25622.24,30746.69,,,0.0,annulé
20240420,17,1260,6,6,2,15172.04,18206.45,,47.0,0.0,livré
20231026,13,1385,7,49,2,6801.98,8162.38,,,0.0,annulé
20240319,1,1614,14,48,7,76205.71,91446.85,,,0.0,en_cours
20241101,10,90,3,42,9,122845.77,147414.92,,,0.0,livré
20241021,8,1741,3,1,2,26022.38,31226.86,,,0.0,annulé
20240104,3,1487,12,19,9,62031.51,74437.81,,,0.0,retourné
20220929,6,1937,8,40,1,13544.21,16253.05,,,0.0,livré
20220816,19,2173,5,43,1,1504.02,1804.82,,,0.0,livré
20240102,17,457,15,7,9,103999.23,124799.08,,,0.0,livré
20240716,17,2043,11,22,8,10685.04,12822.05,,,0.0,livré
20220510,16,2606,7,18,6,10974.84,13169.81,,,0.0,livré
20240626,19,1834,11,10,1,226.01,271.21,,,0.0,annulé
20220417,16,1487,10,38,5,47904.25,57485.1,,,0.0,livré
20240409,12,1565,4,51,2,7770.98,9325.18,,,0.0,retourné
20220809,5,685,2,31,5,44134.75,52961.7,,,0.0,livré
20221229,19,2611,8,43,3,41948.13,50337.76,,,0.0,livré
20230319,17,501,4,7,4,31127.16,37352.59,,,0.0,livré
20221026,16,176,1,1,9,70727.76,84873.31,,,0.0,livré
20220328,12,202,2,45,6,54532.68,65439.22,,,0.0,en_cours
20220627,2,978,7,36,9,93498.57,112198.28,,,0.0,en_cours
20221128,9,477,1,23,4,35582.32,42698.78,,,0.0,retourné
20220901,9,548,4,27,9,127916.28,153499.54,,,0.0,retourné
20230309,3,1546,8,14,1,847.44,1016.93,,,0.0,livré
20230911,13,1695,8,50,10,90156.2,108187.44,,,0.0,livré
20240918,10,2568,10,1,6,29766.54,35719.85,,,0.0,livré
20230317,1,173,9,24,5,5967.55,7161.06,,,0.0,livré
20220121,17,2320,8,20,10,18483.8,22180.56,,,0.0,livré
20220801,15,2234,3,18,3,19903.89,23884.67,,,0.0,livré
20230329,11,1289,10,41,10,113007.4,135608.88,,,0.0,livré
20231230,6,1059,5,51,1,4048.62,4858.34,,,0.0,retourné
20220726,4,1864,6,48,4,58040.0,69648.0,,,0.0,livré
20220829,19,987,13,16,3,24956.88,29948.26,,,0.0,livré
20221211,18,855,7,43,4,51343.84,61612.61,,,0.0,livré
20231025,4,922,10,48,10,30839.1,37006.92,,,0.0,en_cours
20240618,12,2375,10,48,9,36167.22,43400.66,,,0.0,livré
20240112,10,1384,10,51,7,43676.92,52412.3,,,0.0,en_cours
20221020,15,549,8,31,4,59749.36,71699.23,,,0.0,en_cours
20230424,14,324,14,50,3,38495.43,46194.52,,,0.0,livré
20221108,16,1098,11,9,6,10762.08,12914.5,,,0.0,livré
20230408,4,1666,2,51,5,26511.0,31813.2,,,0.0,livré
20241130,11,2797,7,1,5,28759.45,34511.34,,,0.0,livré
20231210,17,2823,3,1,9,117327.06,140792.47,,,0.0,livré
20230129,20,263,15,32,9,55802.43,66962.92,,,0.0,en_cours
20241014,19,1,3,33,5,35092.65,42111.18,,,0.0,livré
20231016,15,2732,4,22,9,9322.56,11187.07,,,0.0,en_cours
20221208,3,1,12,24,5,36355.0,43626.0,,,0.0,livré
20230820,6,632,2,1,3,5473.62,6568.34,,,0.0,livré
20230727,12,1,5,39,9,124513.38,149416.06,,,0.0,livré
20240830,14,1051,2,13,10,92735.9,111283.08,,,0.0,livré
20220406,10,174,15,51,8,71799.76,86159.71,,,0.0,en_cours
20230901,14,2199,3,6,1,8503.65,10204.38,,,0.0,annulé
20220311,14,1018,12,35,1,11068.28,13281.94,,,0.0,livré
20230523,8,109,15,1,8,85137.04,102164.45,,,0.0,en_cours
20230316,3,1792,13,36,8,106169.44,127403.33,,42.0,0.0,livré
20221018,5,1536,11,39,8,34926.64,41911.97,,,0.0,livré
20241228,16,1785,7,8,4,3826.96,4592.35,,,0.0,livré
20230907,9,2399,8,1,3,25228.38,30274.06,,,0.0,livré
20230211,9,2546,4,34,9,107349.93,128819.92,,,0.0,livré
20241216,14,883,5,49,10,125356.8,150428.16,,,0.0,en_cours
20231021,17,2678,12,50,3,11940.99,14329.19,,,0.0,retourné
20230303,8,1818,10,12,4,33023.92,39628.7,,,0.0,livré
20230719,16,401,12,30,4,2978.36,3574.03,,,0.0,livré
20220305,7,2733,15,20,3,13286.01,15943.21,,,0.0,en_cours
20240726,1,597,11,44,2,26363.64,31636.37,,,0.0,livré
20240827,20,526,13,24,10,17470.8,20964.96,,,0.0,livré
20240505,1,2349,9,12,6,6768.18,8121.82,,,0.0,livré
20230820,17,2635,4,31,7,26578.93,31894.72,,,0.0,en_cours
20220923,4,2267,15,10,9,76743.27,92091.92,,,0.0,annulé
20241213,16,1324,6,34,8,89569.92,107483.9,,,0.0,livré
20220128,1,1317,11,6,10,67339.3,80807.16,,24.0,0.0,retourné
20241029,18,1965,6,7,8,30197.6,36237.12,,,0.0,annulé
20230928,5,208,7,19,4,55062.32,66074.78,,,0.0,en_cours
20221127,4,2576,8,51,6,75220.08,90264.1,,,0.0,livré
20230429,6,1190,12,13,6,78503.7,94204.44,,,0.0,livré
20230601,17,611,8,51,2,24257.14,29108.57,,,0.0,annulé
20241114,15,993,5,50,7,56754.88,68105.86,,,0.0,en_cours
20220606,14,798,12,50,10,101335.3,121602.36,,,0.0,livré
20230313,12,742,4,23,6,35932.32,43118.78,,,0.0,livré
20231219,17,2052,10,51,7,99971.13,119965.36,,,0.0,retourné
20240622,6,2648,3,25,1,12792.54,15351.05,,,0.0,livré
20241207,11,882,1,10,9,70654.59,84785.51,,,0.0,en_cours
20240210,2,1975,4,27,9,79788.42,95746.1,,,0.0,en_cours
20231229,3,2468,15,1,9,100968.75,121162.5,,,0.0,annulé
20221222,18,207,1,44,9,54577.62,65493.14,,,0.0,en_cours
20230417,13,2241,3,36,6,19653.42,23584.1,,,0.0,livré
20240718,8,1959,8,26,2,12610.04,15132.05,,,0.0,annulé
20221111,20,471,5,8,6,1960.32,2352.38,,,0.0,en_cours
20240310,10,747,1,1,1,12853.97,15424.76,,,0.0,annulé
20220906,12,753,9,11,9,20093.13,24111.76,,,0.0,en_cours
20220501,11,2280,10,12,4,24730.72,29676.86,,,0.0,retourné
20220114,20,1401,14,5,8,73183.84,87820.61,,,0.0,livré
20220923,8,977,6,1,9,64484.46,77381.35,,,0.0,livré
20220815,17,2094,5,1,6,83320.26,99984.31,,,0.0,livré
20241213,13,194,14,16,2,17694.86,21233.83,,,0.0,livré
20221209,6,1483,11,29,5,55476.7,66572.04,,,0.0,livré
20230505,18,1268,14,11,3,13764.24,16517.09,,,0.0,en_cours
20230220,11,1061,12,42,3,10728.33,12874.0,,,0.0,en_cours
20221112,17,925,8,6,2,12780.7,15336.84,,,0.0,livré
20240904,7,1631,9,40,9,1898.55,2278.26,,,0.0,annulé
20240504,3,512,10,30,7,86942.1,104330.52,,46.0,0.0,livré
20230422,4,2824,12,22,5,68649.75,82379.7,,,0.0,retourné
20230528,3,2679,14,9,7,11863.18,14235.82,,,0.0,livré
20240202,6,588,3,1,5,38202.85,45843.42,,,0.0,livré
20230626,3,2381,14,45,2,24756.58,29707.9,,42.0,0.0,livré
20241020,4,1472,7,36,10,20862.3,25034.76,,,0.0,livré
20241214,20,1399,2,42,4,54951.28,65941.54,,,0.0,livré
20240329,1,64,11,20,3,19918.5,23902.2,,,0.0,retourné
20231209,5,1980,13,1,7,28281.26,33937.51,,,0.0,livré
20230225,16,1204,5,29,8,25664.8,30797.76,,,0.0,retourné
20240726,10,2059,9,48,2,13154.6,15785.52,,,0.0,livré
20241230,7,1217,6,35,1,1911.37,2293.64,,,0.0,livré
20220905,5,113,13,8,6,84540.42,101448.5,,54.0,0.0,livré
20230704,18,2394,4,19,5,46826.7,56192.04,,,0.0,livré
20221118,19,1212,6,41,9,102844.98,123413.98,,,0.0,livré
20220319,19,697,14,2,8,17882.88,21459.46,,,0.0,annulé
20240301,3,1788,6,29,7,99985.69,119982.83,,,0.0,livré
20230713,14,1355,13,15,5,34535.0,41442.0,,,0.0,livré
20220116,17,1034,7,45,1,7467.04,8960.45,,,0.0,livré
20221111,20,196,15,38,5,55705.3,66846.36,,,0.0,livré
20220701,4,1522,8,24,6,65846.52,79015.82,,,0.0,en_cours
20230326,19,344,14,26,10,69387.5,83265.0,,,0.0,livré
20221219,9,1,12,10,9,112467.87,134961.44,,,0.0,en_cours
20221004,11,2451,10,29,1,13178.03,15813.64,,,0.0,retourné
20230906,17,949,13,8,3,40589.52,48707.42,,,0.0,livré
